F,phi_norm,a,c,C**2,a**2,a/t,a/c,ac/t,a/(c**2),a/(t**2),(a**2)/c,(a**2)/t,sin(a/t),cos(a/t),act,c**3,a**3,(c**3 * t)/a,(a**2 * c)/t,a * (c**2),tan(a/t),pn/a,pn/t,pn/c,(a**2+c**2)**.5,c**2+a**2
1.817807554,0.562148677,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.9369144617,0.7495315693,4.684572308,0.6118823416,0.3744
1.808933016,0.556066697,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.9267778283,0.7414222627,4.633889142,0.6118823416,0.3744
1.796291345,0.549937525,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.9165625417,0.7332500333,4.582812708,0.6118823416,0.3744
1.794325902,0.543859718,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.9064328633,0.7251462907,4.532164317,0.6118823416,0.3744
1.801286865,0.537827925,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.896379875,0.7171039,4.481899375,0.6118823416,0.3744
1.801072851,0.531735347,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.8862255783,0.7089804627,4.431127892,0.6118823416,0.3744
1.798900094,0.525581241,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.875968735,0.700774988,4.379843675,0.6118823416,0.3744
1.795414041,0.519364795,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.8656079917,0.6924863933,4.328039958,0.6118823416,0.3744
1.791859905,0.513085115,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.8551418583,0.6841134867,4.275709292,0.6118823416,0.3744
1.787157986,0.506741226,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.84456871,0.675654968,4.22284355,0.6118823416,0.3744
1.782303715,0.500332064,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.8338867733,0.6671094187,4.169433867,0.6118823416,0.3744
1.776965369,0.493856467,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.8230941117,0.6584752893,4.115470558,0.6118823416,0.3744
1.770145118,0.487313173,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.8121886217,0.6497508973,4.060943108,0.6118823416,0.3744
1.763140135,0.480700802,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.8011680033,0.6409344027,4.005840017,0.6118823416,0.3744
1.754318669,0.474017857,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.7900297617,0.6320238093,3.950148808,0.6118823416,0.3744
1.745553236,0.467262986,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.7787716433,0.6230173147,3.893858217,0.6118823416,0.3744
1.73535178,0.460434468,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.76739078,0.613912624,3.8369539,0.6118823416,0.3744
1.72395573,0.453530136,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.75588356,0.604706848,3.7794178,0.6118823416,0.3744
1.712151032,0.446547889,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.7442464817,0.5953971853,3.721232408,0.6118823416,0.3744
1.701733336,0.439485434,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.7324757233,0.5859805787,3.662378617,0.6118823416,0.3744
1.691754297,0.43234027,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.7205671167,0.5764536933,3.602835583,0.6118823416,0.3744
1.682681014,0.425109667,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.7085161117,0.5668128893,3.542580558,0.6118823416,0.3744
1.674938561,0.417790639,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.6963177317,0.5570541853,3.481588658,0.6118823416,0.3744
1.666179006,0.410379915,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.683966525,0.54717322,3.419832625,0.6118823416,0.3744
1.654848674,0.40287391,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.6714565167,0.5371652133,3.357282583,0.6118823416,0.3744
1.643685644,0.395268682,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.6587811367,0.5270249093,3.293905683,0.6118823416,0.3744
1.632985712,0.387559892,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.6459331533,0.5167465227,3.229665767,0.6118823416,0.3744
1.622748561,0.379742753,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.6329045883,0.5063236707,3.164522942,0.6118823416,0.3744
1.612629527,0.371811966,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.61968661,0.495749288,3.09843305,0.6118823416,0.3744
1.601651638,0.363761655,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.606269425,0.48501554,3.031347125,0.6118823416,0.3744
1.591733794,0.35558528,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.5926421333,0.4741137067,2.963210667,0.6118823416,0.3744
1.580806513,0.347275537,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.5787925617,0.4630340493,2.893962808,0.6118823416,0.3744
1.569302056,0.338824241,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.5647070683,0.4517656547,2.823535342,0.6118823416,0.3744
1.556030166,0.330222178,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.5503702967,0.4402962373,2.751851483,0.6118823416,0.3744
1.543437243,0.321458931,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.535764885,0.428611908,2.678824425,0.6118823416,0.3744
1.531158117,0.312522662,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.5208711033,0.4166968827,2.604355517,0.6118823416,0.3744
1.519054708,0.303399841,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.5056664017,0.4045331213,2.528332008,0.6118823416,0.3744
1.508244907,0.294074905,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.4901248417,0.3920998733,2.450624208,0.6118823416,0.3744
1.496833359,0.284529829,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.4742163817,0.3793731053,2.371081908,0.6118823416,0.3744
1.48346519,0.274738871,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.4578981183,0.3663184947,2.289490592,0.6118823416,0.3744
1.470899767,0.264677683,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.4411294717,0.3529035773,2.205647358,0.6118823416,0.3744
1.458005837,0.254322264,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.42387044,0.339096352,2.1193522,0.6118823416,0.3744
1.444449995,0.243637144,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.4060619067,0.3248495253,2.030309533,0.6118823416,0.3744
1.429688504,0.232579011,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.387631685,0.310105348,1.938158425,0.6118823416,0.3744
1.412440282,0.221094124,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.3684902067,0.2947921653,1.842451033,0.6118823416,0.3744
1.394124102,0.20911451,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.3485241833,0.2788193467,1.742620917,0.6118823416,0.3744
1.373422366,0.196552193,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.3275869883,0.2620695907,1.637934942,0.6118823416,0.3744
1.350066988,0.183290022,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.30548337,0.244386696,1.52741685,0.6118823416,0.3744
1.321520126,0.1691663,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.2819438333,0.2255550667,1.409719167,0.6118823416,0.3744
1.285615936,0.153947164,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.2565786067,0.2052628853,1.282893033,0.6118823416,0.3744
1.228598412,0.137272185,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.228786975,0.18302958,1.143934875,0.6118823416,0.3744
1.191399513,0.121705242,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.20284207,0.162273656,1.01421035,0.6118823416,0.3744
1.187092874,0.107994562,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.1799909367,0.1439927493,0.8999546833,0.6118823416,0.3744
1.177961532,0.093467147,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.1557785783,0.1246228627,0.7788928917,0.6118823416,0.3744
1.168232585,0.078179926,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.1302998767,0.1042399013,0.6514993833,0.6118823416,0.3744
1.162222212,0.062178365,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.1036306083,0.08290448667,0.5181530417,0.6118823416,0.3744
1.163737947,0.045551827,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.07591971167,0.06073576933,0.3795985583,0.6118823416,0.3744
1.178163591,0.028553053,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.04758842167,0.03807073733,0.2379421083,0.6118823416,0.3744
1.207673607,0.012804365,0.6,0.12,0.0144,0.36,0.8,0.12,0.096,41.66666667,1.066666667,3,0.48,0.717356091,0.696706709,0.054,0.001728,0.216,0.00216,0.0576,0.00864,1.029638558,0.02134060833,0.01707248667,0.1067030417,0.6118823416,0.3744
1.305926398,1.97245386,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,3.2874231,2.62993848,8.21855775,0.6462197769,0.4176
1.310369565,1.9479987,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,3.2466645,2.5973316,8.11666125,0.6462197769,0.4176
1.292954833,1.925924343,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,3.209873905,2.567899124,8.024684763,0.6462197769,0.4176
1.276572773,1.904747471,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,3.174579118,2.539663295,7.936447796,0.6462197769,0.4176
1.262942576,1.884124239,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,3.140207065,2.512165652,7.850517663,0.6462197769,0.4176
1.253479428,1.863928142,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,3.106546903,2.485237523,7.766367258,0.6462197769,0.4176
1.247385352,1.844101672,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,3.073502787,2.458802229,7.683756967,0.6462197769,0.4176
1.244327252,1.824637393,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,3.041062322,2.432849857,7.602655804,0.6462197769,0.4176
1.244729021,1.805521671,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,3.009202785,2.407362228,7.523006963,0.6462197769,0.4176
1.247588923,1.786730265,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.977883775,2.38230702,7.444709438,0.6462197769,0.4176
1.251696818,1.768258445,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.947097408,2.357677927,7.367743521,0.6462197769,0.4176
1.257809278,1.750104292,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.916840487,2.333472389,7.292101217,0.6462197769,0.4176
1.265034956,1.732267856,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.887113093,2.309690475,7.217782733,0.6462197769,0.4176
1.272917055,1.714750665,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.857917775,2.28633422,7.144794438,0.6462197769,0.4176
1.279687346,1.698637228,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.831062047,2.264849637,7.077655117,0.6462197769,0.4176
1.286660156,1.683838115,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.806396858,2.245117487,7.015992146,0.6462197769,0.4176
1.294214507,1.669291332,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.78215222,2.225721776,6.95538055,0.6462197769,0.4176
1.302373205,1.655000322,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.75833387,2.206667096,6.895834675,0.6462197769,0.4176
1.310077351,1.640968979,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.734948298,2.187958639,6.837370746,0.6462197769,0.4176
1.31775683,1.627201629,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.712002715,2.169602172,6.780006788,0.6462197769,0.4176
1.325221494,1.613703018,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.68950503,2.151604024,6.723762575,0.6462197769,0.4176
1.332649011,1.600478306,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.667463843,2.133971075,6.668659608,0.6462197769,0.4176
1.33999571,1.586616622,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.644361037,2.115488829,6.610902592,0.6462197769,0.4176
1.347019155,1.572196052,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.620326753,2.096261403,6.550816883,0.6462197769,0.4176
1.35275893,1.558158852,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.59693142,2.077545136,6.49232855,0.6462197769,0.4176
1.356467836,1.544515306,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.574192177,2.059353741,6.435480442,0.6462197769,0.4176
1.360644037,1.531276402,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.552127337,2.041701869,6.380318342,0.6462197769,0.4176
1.362409771,1.518453842,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.530756403,2.024605123,6.326891008,0.6462197769,0.4176
1.358222104,1.506060056,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.510100093,2.008080075,6.275250233,0.6462197769,0.4176
1.35923374,1.493693426,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.489489043,1.991591235,6.223722608,0.6462197769,0.4176
1.369060905,1.481239519,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.468732532,1.974986025,6.171831329,0.6462197769,0.4176
1.375021068,1.468971548,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.448285913,1.958628731,6.120714783,0.6462197769,0.4176
1.379774557,1.45687642,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.428127367,1.942501893,6.070318417,0.6462197769,0.4176
1.382239864,1.444942341,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.408237235,1.926589788,6.020593088,0.6462197769,0.4176
1.386061849,1.433158635,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.388597725,1.91087818,5.971494313,0.6462197769,0.4176
1.388139453,1.421515606,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.369192677,1.895354141,5.922981692,0.6462197769,0.4176
1.390475151,1.410004415,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.350007358,1.880005887,5.875018396,0.6462197769,0.4176
1.391227998,1.398616973,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.331028288,1.864822631,5.827570721,0.6462197769,0.4176
1.391965334,1.387345854,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.31224309,1.849794472,5.780607725,0.6462197769,0.4176
1.392558829,1.376184223,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.293640372,1.834912297,5.734100929,0.6462197769,0.4176
1.39384316,1.365125769,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.275209615,1.820167692,5.688024038,0.6462197769,0.4176
1.393795005,1.354165196,0.6,0.24,0.0576,0.36,0.8,0.24,0.192,10.41666667,1.066666667,1.5,0.48,0.717356091,0.696706709,0.108,0.013824,0.216,0.01728,0.1152,0.03456,1.029638558,2.256941993,1.805553595,5.642354983,0.6462197769,0.4176
